asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
123,401.055041367,402.224635269,398.66668457,405.098952556,405.552614304,404.405300266,407.324200514,407.603521732,406.985519409,402.884885031,403.623723518,402.213521322,ADM3,MLI_ADM3_1_3_3_123,N'golobougou,ADM3,3,123,MLI,123
124,401.298574841,402.246582031,398.767585754,404.61293861,405.199123175,404.176765747,407.553066539,407.748216629,407.352160565,401.79097648,402.320014996,401.153373044,ADM3,MLI_ADM3_1_3_3_124,Kerela,ADM3,3,124,MLI,124
125,400.095327117,402.203095265,398.454437256,405.014963971,405.608383179,404.684899179,407.547849495,407.700341359,407.422337591,403.258422415,404.131071472,402.709613037,ADM3,MLI_ADM3_1_3_3_125,Degnekoro,ADM3,3,125,MLI,125
126,401.329153447,401.743579864,400.737575531,403.479670582,404.093225784,402.786275228,407.244944719,407.629906064,406.99133066,400.028880815,401.150165376,398.875629243,ADM3,MLI_ADM3_1_3_3_126,Binko,ADM3,3,126,MLI,126
127,400.163134355,403.351531982,399.031573486,404.429704808,405.447261265,403.432715624,406.966123722,407.545422363,406.45868572,403.250267133,403.383404854,403.013246976,ADM3,MLI_ADM3_1_3_3_127,Ouagadou,ADM3,3,127,MLI,127
128,400.48217002,403.351531982,398.496353149,404.597662736,406.377778487,403.05809021,407.513231714,410.011713839,406.166320801,403.335365873,404.802443071,399.501970079,ADM3,MLI_ADM3_1_3_3_128,Niamana,ADM3,3,128,MLI,128
129,399.01146688,399.387498335,398.598994834,405.953859475,407.796112061,404.682164809,407.769993852,409.755508423,406.891357265,403.166851077,403.317457013,402.916932326,ADM3,MLI_ADM3_1_3_3_129,Nara,ADM3,3,129,MLI,129
130,399.324397675,399.882993381,398.832011204,404.663239871,405.833862305,403.67086029,407.084883211,408.628460475,406.136143188,403.146400618,403.42316567,403.055976868,ADM3,MLI_ADM3_1_3_3_130,Koronga,ADM3,3,130,MLI,130
131,399.580477361,401.989093781,398.341827393,405.965651642,407.796112061,404.012914484,408.00310279,410.788803099,401.91647339,403.035164067,404.186350505,402.090667725,ADM3,MLI_ADM3_1_3_3_131,Guire,ADM3,3,131,MLI,131
132,398.899674502,400.160417557,398.331741333,406.709760375,407.363171387,405.512734757,409.247484377,410.912365723,407.540364583,403.150187871,403.379264831,402.820617676,ADM3,MLI_ADM3_1_3_3_132,Gueneibe,ADM3,3,132,MLI,132
133,400.414552167,400.952831301,399.583935447,407.13277252,409.484710693,403.82820638,409.42252225,409.845469998,408.728161152,405.475362329,405.957683818,402.554641723,ADM3,MLI_ADM3_1_3_3_133,Gouanan,ADM3,3,133,MLI,133
134,400.610855281,401.334822435,400.108984553,406.052272433,406.619674683,405.478866577,409.075921525,409.618878174,407.922767334,403.838865901,404.669601441,401.500948588,ADM3,MLI_ADM3_1_3_3_134,Tiele,ADM3,3,134,MLI,134
135,401.666443412,402.203095265,401.102628443,404.456258449,405.477411021,403.268012079,407.345232647,408.024719576,406.855402329,401.690216414,403.025306886,399.083074951,ADM3,MLI_ADM3_1_3_3_135,Kemekafo,ADM3,3,135,MLI,135
136,399.385457085,400.110716553,396.939559937,405.037766426,406.538299561,402.187713623,408.711244789,409.410407172,407.918145752,401.97012249,404.96287141,400.007825525,ADM3,MLI_ADM3_1_3_3_136,Sere Moussa Ani Samo,ADM3,3,136,MLI,136
137,401.270005272,401.607366943,400.309232457,407.635476472,408.51733195,406.534294436,407.962067408,408.349969864,407.741711207,404.723545785,405.652920971,403.894594633,ADM3,MLI_ADM3_1_3_3_137,Koumankou,ADM3,3,137,MLI,137
138,400.612424966,401.369248913,400.281918468,407.528201229,408.331845884,406.534294436,407.860919295,408.349969864,407.592854818,404.142789768,404.926157633,403.894594633,ADM3,MLI_ADM3_1_3_3_138,Diebe,ADM3,3,138,MLI,138
139,400.213010425,401.369248913,398.66668457,407.053080819,408.331845884,405.356649298,407.81053688,407.951751709,407.603521732,404.368258541,405.702169146,403.541937256,ADM3,MLI_ADM3_1_3_3_139,Jekafo,ADM3,3,139,MLI,139
140,399.417474062,400.192092556,398.883531975,405.518039393,406.445087219,404.93979187,407.983355701,408.241618729,407.66506958,402.993388262,405.001142501,402.097834792,ADM3,MLI_ADM3_1_3_3_140,Nangola,ADM3,3,140,MLI,140
141,399.932221519,401.149280548,398.298187256,406.510145668,408.803100586,404.431729126,410.343613364,411.50352478,408.817552839,399.671024046,404.802443071,397.803710938,ADM3,MLI_ADM3_1_3_3_141,Fallou,ADM3,3,141,MLI,141
142,399.566755965,403.351593017,397.954330444,406.018968756,407.04309082,402.810436249,409.093764527,410.882873535,407.938461766,402.237984943,405.49531517,397.353413901,ADM3,MLI_ADM3_1_3_3_142,Dogofry,ADM3,3,142,MLI,142
143,400.672714448,404.495788574,398.374867757,404.686521632,406.953248676,402.772399902,408.484742053,411.502807617,406.242349947,402.424994881,404.962185946,397.431042481,ADM3,MLI_ADM3_1_3_3_143,Dilly,ADM3,3,143,MLI,143
144,400.417266962,403.351593017,398.298187256,406.143214061,407.04309082,405.457087199,409.811806118,410.945168128,409.005343955,400.405297347,404.917606354,397.353413901,ADM3,MLI_ADM3_1_3_3_144,Dabo,ADM3,3,144,MLI,144
145,399.430035017,399.589415818,399.324945068,406.441025127,407.219751994,404.836623128,409.71124077,410.140345982,408.756559369,404.479629912,405.312623342,400.69832343,ADM3,MLI_ADM3_1_3_3_145,Allahina,ADM3,3,145,MLI,145
