asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,NAME,Level,adm_int,feature_id,iso,gqid
24,400.030881376,400.498543325,398.794783593,405.287886139,405.689624496,405.038922165,408.088874902,408.450176392,407.813993032,403.066811257,404.458328247,401.619700774,ADM3,DZA_ADM3_1_3_3_24,Serdj El Ghoul,ADM3,3,24,DZA,24
25,398.679009335,399.28939238,397.632590884,404.375836363,404.846335751,404.155903408,407.138030899,407.520647685,406.391418457,402.568439878,402.914238714,400.949973366,ADM3,DZA_ADM3_1_3_3_25,Guelta Zerka,ADM3,3,25,DZA,25
26,400.749306486,402.45444319,399.654632569,406.407203582,408.53894261,404.709350586,406.677253565,408.471436874,402.569051407,403.597785051,405.75100708,400.316575813,ADM3,DZA_ADM3_1_3_3_26,Ouled Slimane,ADM3,3,26,DZA,26
27,399.782515864,399.818367005,399.748143514,406.588980382,406.620053085,406.556570849,406.084771694,406.183521271,405.99009535,403.680991734,403.940123125,403.410711809,ADM3,DZA_ADM3_1_3_3_27,Zeralda,ADM3,3,27,DZA,27
28,398.458645416,398.989547729,398.407725016,407.29130368,407.826647441,407.146806197,406.363088535,407.669597444,405.474257858,404.326465386,404.925959886,404.061615337,ADM3,DZA_ADM3_1_3_3_28,Baba Hassen,ADM3,3,28,DZA,28
29,400.42376179,401.360185928,399.586181641,406.383501428,407.521988932,405.408751285,407.675584357,409.90065511,404.16168335,401.067079874,404.885986328,398.496116638,ADM3,DZA_ADM3_1_3_3_29,El Houamed,ADM3,3,29,DZA,29
30,399.974669178,400.910830689,399.544281006,404.967416981,405.493557739,404.446167727,405.488977712,407.576180881,404.587946574,404.280170184,404.745477901,403.731279297,ADM3,DZA_ADM3_1_3_3_30,Ain Tedles,ADM3,3,30,DZA,30
31,400.287447546,400.629291513,399.358575821,406.216773465,407.178070068,405.930925157,409.799061992,410.382778592,408.572746786,401.522897936,402.769342042,400.286671689,ADM3,DZA_ADM3_1_3_3_31,El Oueldja,ADM3,3,31,DZA,31
32,399.081838488,400.787711334,396.084991455,405.485782195,405.813323975,403.199098758,406.333998289,407.35130551,405.760428036,403.623701748,404.262069702,402.15906779,ADM3,DZA_ADM3_1_3_3_32,Aïn Bouchekif,ADM3,3,32,DZA,32
33,400.131628654,400.299768447,399.942993452,406.730880394,408.398976644,405.866738732,408.092933285,409.553889356,406.648549598,404.336458523,404.613178487,403.865451873,ADM3,DZA_ADM3_1_3_3_33,Boumia,ADM3,3,33,DZA,33
34,399.822275881,400.642100016,398.679656272,406.065740798,406.734766006,405.144638062,408.532733973,408.738843918,408.170168637,403.251408584,403.662506104,402.488566081,ADM3,DZA_ADM3_1_3_3_34,Ramka,ADM3,3,34,DZA,34
35,400.529523598,401.901209259,399.318764711,405.31937127,406.386156454,404.480512214,407.805960787,409.357245812,405.313690186,403.475233254,405.182135446,401.603268646,ADM3,DZA_ADM3_1_3_3_35,Rosfa,ADM3,3,35,DZA,35
36,399.488956763,400.447389456,399.286574445,405.304489062,406.181855067,404.93325923,405.274182815,406.288460471,404.891491375,402.19345334,404.350886469,401.830267572,ADM3,DZA_ADM3_1_3_3_36,Hamri,ADM3,3,36,DZA,36
37,399.442234508,399.577303205,399.268972958,405.58568782,405.734063231,405.106547037,405.371318787,406.988749186,405.147805491,402.033652804,402.581608699,401.523103534,ADM3,DZA_ADM3_1_3_3_37,Nekmaria,ADM3,3,37,DZA,37
38,401.360547583,402.241738456,400.562269452,407.289531129,408.890136719,404.794183028,406.511332493,407.039117691,405.658077074,401.808313068,402.724259208,400.960996868,ADM3,DZA_ADM3_1_3_3_38,Ain Temouchent,ADM3,3,38,DZA,38
39,399.768793451,400.846923828,399.33871024,407.015032036,407.245604792,406.640771484,408.280278037,408.797454834,407.84942627,402.454651359,403.634280934,401.749542236,ADM3,DZA_ADM3_1_3_3_39,Taya,ADM3,3,39,DZA,39
40,400.757124474,402.109130859,399.397363281,405.70847269,406.40622687,405.51590036,404.957804557,406.374716622,403.721426299,399.64678823,400.719543457,398.60376859,ADM3,DZA_ADM3_1_3_3_40,Maghnia,ADM3,3,40,DZA,40
41,399.336286626,400.616312663,398.379888262,406.635245096,406.779562269,405.566438675,406.759700976,407.243751124,406.106422775,401.94197302,402.652117411,401.234960612,ADM3,DZA_ADM3_1_3_3_41,Bab El Assa,ADM3,3,41,DZA,41
42,399.538049842,400.09905626,398.753962199,406.883062406,407.953895338,406.040477558,405.394049442,407.1419487,404.878061599,399.90059226,400.326673361,399.591732407,ADM3,DZA_ADM3_1_3_3_42,Morsott,ADM3,3,42,DZA,42
43,400.459021701,403.321807861,398.90812924,404.248034264,407.492156982,402.527770996,406.017877085,409.903564453,403.872146607,402.206563598,406.29611206,399.446350098,ADM3,DZA_ADM3_1_3_3_43,Timiaouine,ADM3,3,43,DZA,43
