asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
59,398.950881234,399.410459078,397.65270996,402.678303772,405.54667155,400.944654846,406.620488031,409.146453857,405.373718262,401.52172022,402.778569539,399.361373901,ADM2,ZWE_ADM2_1_3_3_59,Marondera,ADM2,2,59,ZWE,59
60,401.634602179,404.286956787,399.202255249,406.671343222,410.635040283,402.772042026,406.074245732,407.092987061,405.527788245,404.016245488,407.007115682,399.590423584,ADM2,ZWE_ADM2_1_3_3_60,Guruve,ADM2,2,60,ZWE,60
61,399.629733353,400.853874206,397.685974121,402.869578073,404.880242714,400.848504639,406.437776114,408.049194336,402.085718156,403.829016882,407.012542725,400.238525391,ADM2,ZWE_ADM2_1_3_3_61,Mazowe,ADM2,2,61,ZWE,61
62,399.687705223,403.182373047,397.241976991,403.576572428,406.159749298,400.772445679,405.823128002,406.773898038,404.918008284,402.945661467,404.101669311,400.973499298,ADM2,ZWE_ADM2_1_3_3_62,Mt Darwin,ADM2,2,62,ZWE,62
63,398.846326689,399.624384562,397.091493734,401.960176135,403.860343089,400.678329468,406.45480179,407.853973389,404.543280862,401.536517295,403.182607015,400.076002641,ADM2,ZWE_ADM2_1_3_3_63,Goromonzi,ADM2,2,63,ZWE,63
64,398.822123507,399.034315895,398.810913086,402.534472991,402.897995307,402.499738994,406.400796903,406.546794891,406.24508776,400.539975272,401.542927333,400.23312717,ADM2,ZWE_ADM2_1_3_3_64,Marondera Urban,ADM2,2,64,ZWE,64
65,399.349709265,399.894519043,399.162614302,404.694782432,404.739907644,404.661800571,406.521556703,406.621454239,406.225413023,405.161704719,405.453460693,404.987110138,ADM2,ZWE_ADM2_1_3_3_65,Norton,ADM2,2,65,ZWE,65
66,399.130475501,399.962551442,395.600341798,403.682433512,405.007046032,400.952579274,406.172739028,407.162780762,404.042251587,403.557915523,406.06534146,400.100398472,ADM2,ZWE_ADM2_1_3_3_66,Chegutu,ADM2,2,66,ZWE,66
67,399.444212937,402.14718628,394.385025026,403.100318113,405.509147644,400.983062744,406.108301583,408.377268473,404.17389679,402.122146259,404.615834554,398.705383302,ADM2,ZWE_ADM2_1_3_3_67,Mhondoro-Ngezi,ADM2,2,67,ZWE,67
68,399.939074668,401.959991455,398.427825928,403.444714972,405.321858724,401.403167725,405.472840354,407.37832919,402.632068914,402.281941738,403.735608188,399.673980713,ADM2,ZWE_ADM2_1_3_3_68,Mutasa,ADM2,2,68,ZWE,68
69,399.814034107,401.906768799,397.533182781,402.913359237,405.082162984,397.776550293,405.720793032,407.730010986,402.729125977,401.810619662,404.608795166,398.30859375,ADM2,ZWE_ADM2_1_3_3_69,Nyanga,ADM2,2,69,ZWE,69
70,398.747707113,398.747707113,398.747707113,402.835495606,402.835495606,402.835495606,405.23458226,405.23458226,405.23458226,402.181641442,402.181641442,402.181641442,ADM2,ZWE_ADM2_1_3_3_70,Rusape Urban,ADM2,2,70,ZWE,70
71,399.807465535,401.863605499,399.021501,403.95464328,407.808338134,400.391304016,406.254807541,407.207623846,405.586788835,404.315275758,406.280568441,400.559322191,ADM2,ZWE_ADM2_1_3_3_71,Zvimba,ADM2,2,71,ZWE,71
72,399.843666331,401.173400879,398.838204983,401.71117954,403.656967163,400.983062744,405.463756684,406.804202271,404.804975794,400.940075388,402.71968689,399.885537955,ADM2,ZWE_ADM2_1_3_3_72,Kadoma Urban,ADM2,2,72,ZWE,72
73,400.558581558,401.904296875,393.957839966,403.990379599,407.955264621,400.36543056,406.096309036,409.084706624,403.858840943,403.255508263,406.719512939,399.193710328,ADM2,ZWE_ADM2_1_3_3_73,Sanyati,ADM2,2,73,ZWE,73
74,398.743466915,399.624384562,397.091493734,402.373657133,403.437492819,400.848504639,405.326934724,406.539451198,402.085718156,401.393629379,403.182607015,400.019622803,ADM2,ZWE_ADM2_1_3_3_74,Bindura,ADM2,2,74,ZWE,74
75,400.641154536,402.065551758,398.828426996,404.214039231,404.645089814,402.896795202,406.528759154,406.704611114,406.14825978,403.490819176,404.013477526,401.531193887,ADM2,ZWE_ADM2_1_3_3_75,Chinhoyi Urban,ADM2,2,75,ZWE,75
76,398.597880054,402.292850995,395.386667887,402.692883741,405.797652025,400.673728943,405.414843278,408.003387451,401.366607667,401.024439407,404.23223877,399.074959718,ADM2,ZWE_ADM2_1_3_3_76,Centenary,ADM2,2,76,ZWE,76
77,399.119673857,399.498313111,398.196685791,401.877951015,402.18528268,401.412719727,406.252997584,406.633361816,406.147405288,401.208705733,401.788305334,400.929417003,ADM2,ZWE_ADM2_1_3_3_77,Karoi Urban,ADM2,2,77,ZWE,77
78,398.397584738,399.328176244,397.613673769,403.602941805,405.225061095,402.336029053,405.871069088,406.755538214,404.929807293,402.701904217,403.750457764,401.082939511,ADM2,ZWE_ADM2_1_3_3_78,Murehwa,ADM2,2,78,ZWE,78
79,399.202239373,399.957702637,398.891895641,403.328213863,405.54667155,401.079331566,406.547903701,409.146453857,405.702148438,403.637337636,407.050109863,399.361373901,ADM2,ZWE_ADM2_1_3_3_79,Seke,ADM2,2,79,ZWE,79
80,399.193589629,399.448320601,399.147043582,402.235887001,403.403166271,401.458809626,407.155898042,407.349816217,406.497510861,403.403649403,405.187450409,400.60760498,ADM2,ZWE_ADM2_1_3_3_80,Chitungwiza,ADM2,2,80,ZWE,80
81,399.846505463,403.183322821,395.521555583,404.165398563,410.635040283,397.521881104,406.302969619,408.457568359,404.280985514,403.027617768,407.007115682,399.427296956,ADM2,ZWE_ADM2_1_3_3_81,Makonde,ADM2,2,81,ZWE,81
82,399.787007154,404.286956787,395.386667887,406.128202367,410.01184082,399.747467041,405.934150395,408.003387451,401.947794596,403.119547712,407.007115682,398.799216135,ADM2,ZWE_ADM2_1_3_3_82,Mbire,ADM2,2,82,ZWE,82
83,400.643800059,403.182373047,397.95754598,404.96171797,406.611480713,401.768633524,406.481221903,407.576026917,403.933753119,402.498270157,403.82043457,398.578781855,ADM2,ZWE_ADM2_1_3_3_83,Rushinga,ADM2,2,83,ZWE,83
84,401.352442721,401.527766636,401.114103444,403.623974302,404.454254151,403.093138195,405.909778264,406.526002884,405.602861597,402.918788693,403.044995117,402.835972377,ADM2,ZWE_ADM2_1_3_3_84,Kwekwe Urban,ADM2,2,84,ZWE,84
85,399.119113883,399.161865332,399.010628536,402.485846697,402.762967428,401.846656375,407.679459343,407.853973389,407.265426636,401.774734074,402.096988454,401.2993927,ADM2,ZWE_ADM2_1_3_3_85,Epworth,ADM2,2,85,ZWE,85
86,398.982165315,399.161865332,398.868523492,401.791459448,402.762967428,401.394608997,407.300727352,407.853973389,407.217285157,401.89921926,402.17486763,401.2993927,ADM2,ZWE_ADM2_1_3_3_86,Ruwa,ADM2,2,86,ZWE,86
87,399.005773216,399.14202386,398.943807428,402.364764263,402.405674934,402.274809701,405.9449016,406.235426839,405.812772863,401.038239602,401.204390753,400.672905731,ADM2,ZWE_ADM2_1_3_3_87,Bindura Urban,ADM2,2,87,ZWE,87
88,398.735933826,399.370486259,398.611838942,401.925816552,402.312218366,401.844897855,405.990787852,406.568282387,405.891418457,400.624044693,401.170937374,400.510778809,ADM2,ZWE_ADM2_1_3_3_88,Chegutu Urban,ADM2,2,88,ZWE,88
