asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
25,399.46172944,401.544525146,398.162423953,404.509654735,406.3230896,403.246063232,406.913956518,407.58744812,405.618118286,402.722862917,405.28442955,400.622055054,ADM2,TZA_ADM2_1_3_3_25,Itilima,ADM2,2,25,TZA,25
26,399.527242199,401.116190592,397.001373291,404.517250459,405.871495056,403.42443996,406.207749122,407.523541745,404.392684937,402.239927361,404.355377197,400.442674256,ADM2,TZA_ADM2_1_3_3_26,Kasulu,ADM2,2,26,TZA,26
27,400.306963991,401.080474854,399.484185475,403.1984321,404.85071818,400.488815308,405.87689238,407.553619385,404.885009766,402.050914854,403.341705322,400.297427707,ADM2,TZA_ADM2_1_3_3_27,Kibaha,ADM2,2,27,TZA,27
28,398.598179239,399.883156224,398.029792885,405.654703297,407.666482544,402.478618622,406.306789753,408.743865967,403.681175232,404.298696068,407.215627035,401.585418701,ADM2,TZA_ADM2_1_3_3_28,Kishapu,ADM2,2,28,TZA,28
29,399.299514484,401.233534919,397.750671387,403.686792226,404.743344383,402.59463501,405.88267551,407.47314209,401.674133302,402.622895795,403.963867188,398.964285958,ADM2,TZA_ADM2_1_3_3_29,Korogwe,ADM2,2,29,TZA,29
30,399.651183964,402.011108398,397.289306641,404.785313695,406.771850586,403.731947763,407.245133976,408.518234819,404.694763184,403.188238907,405.15020752,400.824053083,ADM2,TZA_ADM2_1_3_3_30,Lindi,ADM2,2,30,TZA,30
31,398.640893103,399.479097933,398.174930149,404.225144108,405.156913757,403.002187093,405.508294128,407.023493449,403.424194336,402.354413189,403.566996256,402.03242623,ADM2,TZA_ADM2_1_3_3_31,Magu,ADM2,2,31,TZA,31
32,400.483618335,401.897735596,399.323191433,403.809677204,405.346355237,403.206943659,407.576662318,410.276275635,406.527382987,404.300619082,406.990753174,402.083679199,ADM2,TZA_ADM2_1_3_3_32,Mbeya,ADM2,2,32,TZA,32
33,399.671777181,402.735120138,398.382277608,404.552915366,405.904689202,403.349932232,405.686469512,406.773407922,404.814893104,403.53215358,405.203926086,402.065745672,ADM2,TZA_ADM2_1_3_3_33,Meru,ADM2,2,33,TZA,33
34,399.611355599,402.207103528,397.517530441,404.427650884,405.781408182,403.42815484,407.873624901,411.00302124,403.567621568,402.688889664,405.110443115,400.216077532,ADM2,TZA_ADM2_1_3_3_34,Mpwapwa,ADM2,2,34,TZA,34
35,399.867153336,403.16079394,396.886871338,404.114543223,407.611206055,400.9804218,406.440917964,409.006507873,404.045935537,402.396048333,404.165171305,399.947849819,ADM2,TZA_ADM2_1_3_3_35,Mufindi,ADM2,2,35,TZA,35
36,399.342553245,401.306640625,397.536395264,404.480427518,406.09625244,403.021328736,406.493295789,412.184438069,405.068058894,402.63974498,404.984710693,400.55670166,ADM2,TZA_ADM2_1_3_3_36,Mwanga,ADM2,2,36,TZA,36
37,398.820513083,401.139251709,397.751208761,403.454343092,406.572361537,400.639334107,407.051651499,408.502751386,404.942993164,401.521371882,403.563607352,399.93248664,ADM2,TZA_ADM2_1_3_3_37,Newala,ADM2,2,37,TZA,37
38,401.792427352,403.516557693,399.370639801,403.732461919,404.911529541,402.656171526,405.661647578,406.985977609,404.976135254,401.34285473,401.699535942,400.567275238,ADM2,TZA_ADM2_1_3_3_38,Nyang'hwale,ADM2,2,38,TZA,38
39,399.047785883,401.229153442,396.991538963,404.762197848,407.365347289,402.249436088,406.419968144,408.083077947,404.14479065,403.026194272,404.707733154,400.519866943,ADM2,TZA_ADM2_1_3_3_39,Serengeti,ADM2,2,39,TZA,39
40,399.174122817,405.085673013,397.977792636,403.229428267,404.509979247,400.292729695,406.366735914,408.528991699,405.106290595,401.556837826,403.458282471,398.853459897,ADM2,TZA_ADM2_1_3_3_40,Singida,ADM2,2,40,TZA,40
41,400.626133348,405.080627441,397.585828894,405.121483462,407.680740356,399.740958836,407.822072935,409.644058227,402.974082948,403.370987881,406.154815674,401.724182129,ADM2,TZA_ADM2_1_3_3_41,Songea,ADM2,2,41,TZA,41
42,399.770352016,401.054331461,396.734586443,404.834332081,405.938615799,403.133650038,407.367476665,409.304016113,403.398696899,403.419317762,406.135314941,401.465107311,ADM2,TZA_ADM2_1_3_3_42,Sumbawanga,ADM2,2,42,TZA,42
43,398.280619326,402.577682495,396.182393392,403.65984092,404.674809774,403.05966464,405.773376155,407.117487127,404.674807462,401.898698512,402.706677119,401.25363714,ADM2,TZA_ADM2_1_3_3_43,Wanging'ombe,ADM2,2,43,TZA,43
44,398.157252211,398.795929633,397.717130717,405.412991989,406.2570266,404.778724234,405.024612409,405.42531081,404.574080716,403.469765266,404.330805206,402.178122384,ADM2,TZA_ADM2_1_3_3_44,Arusha Urban,ADM2,2,44,TZA,44
45,398.937897848,399.497800312,398.526338414,404.534380102,406.628509521,401.293398176,405.769080592,406.313206847,405.621813965,401.454556425,401.97240911,400.171839005,ADM2,TZA_ADM2_1_3_3_45,Iringa Urban,ADM2,2,45,TZA,45
46,398.691497187,399.739235433,397.505986107,405.108495903,405.763356527,404.040374756,407.849133227,408.361551036,406.699760437,403.543474975,405.00279081,402.624327629,ADM2,TZA_ADM2_1_3_3_46,Kigoma,ADM2,2,46,TZA,46
47,399.351760293,401.080474854,398.259719849,403.275002305,405.279418945,399.785858155,407.27729651,409.001098633,403.998229981,402.029614917,403.202270507,399.354400635,ADM2,TZA_ADM2_1_3_3_47,Kisarawe,ADM2,2,47,TZA,47
48,398.424957021,400.94527877,395.792836507,405.022113335,407.472045899,402.563513184,405.315810437,407.784571564,402.044799805,402.24599329,403.575872803,400.216077532,ADM2,TZA_ADM2_1_3_3_48,Kongwa,ADM2,2,48,TZA,48
49,400.863436469,401.262773597,399.336682637,405.059209737,408.440307617,403.66628418,407.347549486,408.325805664,405.857039763,403.316230466,405.094796753,402.202740382,ADM2,TZA_ADM2_1_3_3_49,Kyela,ADM2,2,49,TZA,49
50,399.04778939,402.577682495,396.182393392,404.229116465,406.711715698,402.538753734,406.5911345,409.221749526,403.046051025,402.235506503,404.371148682,400.303009033,ADM2,TZA_ADM2_1_3_3_50,Makete,ADM2,2,50,TZA,50
51,399.661184352,402.624053955,397.262341308,404.538543876,407.851242065,401.256240846,406.645577747,410.63760376,404.79839325,402.623994645,406.408111572,399.580383301,ADM2,TZA_ADM2_1_3_3_51,Manyoni,ADM2,2,51,TZA,51
52,399.961379942,401.685831706,397.683218002,403.763659541,406.572361537,401.161254883,407.770356735,408.944186112,406.125264486,401.896502577,404.132204056,399.93248664,ADM2,TZA_ADM2_1_3_3_52,Masasi,ADM2,2,52,TZA,52
53,399.660794614,401.169259033,398.205079585,404.305910199,406.088266372,401.644369272,407.151804882,408.605802409,405.420883179,402.944792849,403.887448992,401.585282099,ADM2,TZA_ADM2_1_3_3_53,Mbinga,ADM2,2,53,TZA,53
54,399.334871695,400.249553135,398.696446737,404.325918077,405.362163086,403.527595749,407.228202467,408.490535048,405.728485108,401.679649635,402.248983311,401.095541382,ADM2,TZA_ADM2_1_3_3_54,Mbogwe,ADM2,2,54,TZA,54
55,399.499143166,401.484436035,398.029792885,404.178140687,406.652284851,401.618709564,406.616570208,408.743865967,404.717196336,402.37471215,405.733084894,400.50013772,ADM2,TZA_ADM2_1_3_3_55,Meatu,ADM2,2,55,TZA,55
56,399.692982839,400.265692042,398.337890625,404.258409513,404.883202262,403.882256864,406.640448148,408.32837335,405.869039601,402.434311274,403.216829188,401.221703269,ADM2,TZA_ADM2_1_3_3_56,Muheza,ADM2,2,56,TZA,56
57,399.693884341,401.259355957,398.386314392,404.050969895,405.084014893,402.806660785,404.110608587,406.081985474,402.876155308,402.01595749,403.59039561,400.790596008,ADM2,TZA_ADM2_1_3_3_57,Muleba,ADM2,2,57,TZA,57
58,398.985961133,399.454111735,398.711625351,404.09858277,405.304883783,403.573557536,406.780728754,407.402620215,406.03602003,401.729573122,402.457942556,401.34704536,ADM2,TZA_ADM2_1_3_3_58,Musoma,ADM2,2,58,TZA,58
59,401.007714628,402.918060303,397.895530701,405.147891635,406.157381141,403.922697922,407.006652092,408.060924004,403.572070313,402.758083568,404.042297363,401.331848145,ADM2,TZA_ADM2_1_3_3_59,Nachingwea,ADM2,2,59,TZA,59
60,399.383136512,402.1144104,397.527300678,404.610393518,406.627716064,401.582824707,406.443757197,408.110084792,402.939605713,401.72952263,404.341557819,397.76737976,ADM2,TZA_ADM2_1_3_3_60,Nkasi,ADM2,2,60,TZA,60
61,398.690899292,399.736694336,398.515803746,404.85381103,405.435977936,403.908464985,404.337613979,405.429206001,403.424194336,402.100991417,402.476135254,401.705256462,ADM2,TZA_ADM2_1_3_3_61,Nyamagana,ADM2,2,61,TZA,61
62,399.435669365,401.878540038,397.280303955,404.051424438,405.851470947,402.720443286,406.483807,410.378448485,404.646575928,401.464370383,404.984710693,399.740551758,ADM2,TZA_ADM2_1_3_3_62,Same,ADM2,2,62,TZA,62
63,399.522766355,404.006393432,397.710229492,403.896810174,406.298934937,402.302062988,405.741600341,407.712982178,402.614501953,401.342473381,402.9972229,399.63885498,ADM2,TZA_ADM2_1_3_3_63,Shinyanga,ADM2,2,63,TZA,63
64,399.332039087,399.8695755,398.944202423,404.717644242,405.166778565,404.326427226,405.210919721,407.424521054,403.618682861,402.657680451,402.834068298,402.37612915,ADM2,TZA_ADM2_1_3_3_64,Temeke,ADM2,2,64,TZA,64
65,399.302443916,401.562212989,396.328239441,404.350469646,406.705781724,402.515371183,405.932255921,408.12779533,400.404205323,401.671113849,404.490594046,399.949890137,ADM2,TZA_ADM2_1_3_3_65,Uyui,ADM2,2,65,TZA,65
66,399.825763932,400.719974758,398.318267822,405.05030317,406.444610596,403.644415283,406.437904224,407.704895019,404.002207438,402.775801367,404.062904358,400.5597229,ADM2,TZA_ADM2_1_3_3_66,Biharamulo,ADM2,2,66,TZA,66
67,399.193945762,400.102098253,398.423065186,404.753606328,406.44713974,402.764228821,406.022085276,408.335365295,404.251215155,402.318074671,403.645935059,401.297973633,ADM2,TZA_ADM2_1_3_3_67,Bukombe,ADM2,2,67,TZA,67
68,399.447337661,401.229153442,397.861419678,404.813856375,407.228912354,403.056396484,406.738503346,408.380645752,405.281869507,401.699577247,402.748479824,400.519866943,ADM2,TZA_ADM2_1_3_3_68,Bunda,ADM2,2,68,TZA,68
69,399.404403085,404.727264404,395.852142334,404.098488066,406.670392385,400.846923828,407.019299992,408.91410319,404.834686279,402.913207671,405.317443848,399.407283239,ADM2,TZA_ADM2_1_3_3_69,Chamwino,ADM2,2,69,TZA,69
70,399.908073724,403.560539245,398.009545899,404.2114228,406.186711629,402.302062988,407.007710956,408.694880022,404.374542236,401.545091013,402.988103231,399.941732216,ADM2,TZA_ADM2_1_3_3_70,Kahama,ADM2,2,70,TZA,70
71,397.882020016,403.385162354,395.317016602,404.534128849,406.551261604,403.020192464,406.416939759,407.643398285,404.455135091,402.491373988,403.750350149,400.538799185,ADM2,TZA_ADM2_1_3_3_71,Karatu,ADM2,2,71,TZA,71
72,400.206345126,402.752685547,397.952591824,403.897284154,406.628509521,402.469680786,406.925179664,410.224650065,403.2996521,402.893978426,405.852600098,398.65512085,ADM2,TZA_ADM2_1_3_3_72,Kilolo,ADM2,2,72,TZA,72
73,398.849760162,400.082977295,397.449035645,404.147291302,406.082837931,402.39137069,405.76344677,406.943590888,402.17401123,402.333159253,402.972991943,400.983086627,ADM2,TZA_ADM2_1_3_3_73,Kwimba,ADM2,2,73,TZA,73
74,400.727664958,405.084063721,395.625854492,404.559301892,406.290058277,400.356414795,405.746818203,409.50100708,402.540557861,402.832628733,405.843261719,399.290812174,ADM2,TZA_ADM2_1_3_3_74,Liwale,ADM2,2,74,TZA,74
75,398.97003428,400.698580932,397.831430146,404.803258124,405.439929962,403.763422648,406.531280638,407.058169992,405.252572196,402.744338472,405.183137349,401.921087901,ADM2,TZA_ADM2_1_3_3_75,Maswa,ADM2,2,75,TZA,75
76,399.359250752,399.745991583,398.954683744,404.07986462,405.912059182,403.293955253,406.774404045,408.440809636,403.618682861,402.760075569,403.358675345,402.405270725,ADM2,TZA_ADM2_1_3_3_76,Mkuranga,ADM2,2,76,TZA,76
77,399.829035108,401.513580322,398.196960449,403.876006985,405.121200855,402.211837769,406.173622198,407.197406769,404.95207225,401.624718224,403.999849447,395.493754069,ADM2,TZA_ADM2_1_3_3_77,Moshi,ADM2,2,77,TZA,77
78,401.850332024,405.080627441,397.968538689,404.319389289,405.431713867,401.946895345,406.064022118,407.935056324,405.203043933,403.24887562,404.193381173,401.91544998,ADM2,TZA_ADM2_1_3_3_78,Njombe,ADM2,2,78,TZA,78
