asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
0,399.380403821,402.725006104,397.71440232,405.032517191,406.020727191,403.842400492,406.871893456,407.652418405,405.422698975,402.015592819,402.971962244,401.208018244,ADM3,CIV_ADM3_1_3_3_0,Agboville,ADM3,3,0,CIV,0
1,399.120084149,399.597473828,398.638031006,404.428114117,405.045172856,403.762932508,406.657641943,407.015616485,406.283240264,401.385633581,402.268483112,400.309981274,ADM3,CIV_ADM3_1_3_3_1,Adzopé,ADM3,3,1,CIV,1
2,401.224503891,405.347167969,396.857086181,406.2394618,408.637447103,404.220703125,409.049378888,409.775883214,407.883806501,405.952766847,406.541640119,405.253130798,ADM3,CIV_ADM3_1_3_3_2,Koro,ADM3,3,2,CIV,2
3,403.500714569,404.752352905,397.428054809,407.492564391,408.930318196,405.055633545,410.014321878,411.362926282,408.413711548,405.422646098,406.397912832,404.226252874,ADM3,CIV_ADM3_1_3_3_3,Ouaninou,ADM3,3,3,CIV,3
4,402.702010799,405.996673584,400.105224609,407.301767817,409.028762817,406.057312012,409.312629401,410.206355912,407.883806501,406.221152298,406.970355895,405.138078511,ADM3,CIV_ADM3_1_3_3_4,Touba,ADM3,3,4,CIV,4
5,398.302410216,399.221221924,395.117835814,403.352296078,404.576466083,401.133694991,407.367756079,409.359332591,405.799860976,402.469718018,403.560613736,402.094073972,ADM3,CIV_ADM3_1_3_3_5,San Pédro,ADM3,3,5,CIV,5
6,396.504272819,397.710962077,395.117835814,404.446307524,405.597015277,401.176143505,405.952420506,408.530612522,405.042635091,402.691260321,404.035490926,400.164459229,ADM3,CIV_ADM3_1_3_3_6,Sassandra,ADM3,3,6,CIV,6
7,398.52079147,399.407954034,396.946902876,403.900411572,404.973358154,402.119382653,408.684358743,410.382086848,405.995647249,403.113968539,403.693645354,402.510889611,ADM3,CIV_ADM3_1_3_3_7,Tabou,ADM3,3,7,CIV,7
8,400.939701795,401.085263766,400.617785984,408.119136453,408.70355835,405.740087891,409.019895522,409.23178993,408.622955322,405.992227618,406.272841703,405.660001253,ADM3,CIV_ADM3_1_3_3_8,Samatiguila,ADM3,3,8,CIV,8
9,400.913028474,401.578435725,399.655181885,407.254943629,409.095151321,404.51171875,409.148299003,409.990401657,407.56084866,406.052695441,406.432830811,405.062629406,ADM3,CIV_ADM3_1_3_3_9,Minignan,ADM3,3,9,CIV,9
10,397.838142665,402.305786132,395.491465251,406.642188258,407.887039184,405.250475406,406.559018851,408.42199707,405.086734619,402.53069403,403.501089817,402.016412835,ADM3,CIV_ADM3_1_3_3_10,Gagnoa,ADM3,3,10,CIV,10
11,402.008624961,403.767374675,397.861846925,407.200613222,408.088990645,406.305155642,407.446891453,409.053852911,405.920823839,403.598554953,404.28985372,402.356422606,ADM3,CIV_ADM3_1_3_3_11,Oumé,ADM3,3,11,CIV,11
12,399.603706147,402.760810852,395.616014268,405.88936389,407.307769775,403.419866943,406.158898755,409.235137939,403.579147338,402.051083416,403.682772827,400.809661865,ADM3,CIV_ADM3_1_3_3_12,Daloa,ADM3,3,12,CIV,12
13,395.920765556,398.770551409,394.044426388,404.678091927,406.156665802,403.184710693,407.183550791,408.195418486,405.879804767,402.002298369,402.610115663,401.287969971,ADM3,CIV_ADM3_1_3_3_13,Zoukougbeu,ADM3,3,13,CIV,13
14,398.015808449,402.417826335,395.566390991,404.854537941,407.659790039,401.820623779,407.815684129,409.235137939,405.738397217,402.127389328,403.159544756,401.701987016,ADM3,CIV_ADM3_1_3_3_14,Issia,ADM3,3,14,CIV,14
15,400.639300382,405.066484724,396.511638171,407.636260268,409.101640489,405.912884522,408.882325333,410.80368042,405.181543069,403.354995181,406.480895996,401.392720305,ADM3,CIV_ADM3_1_3_3_15,Vavoua,ADM3,3,15,CIV,15
16,401.760852953,402.43350115,400.979095217,406.286127601,409.023284912,399.278594971,409.181532451,410.877929688,407.259231567,402.851266073,403.567321778,402.176147461,ADM3,CIV_ADM3_1_3_3_16,Tiébissou,ADM3,3,16,CIV,16
17,402.05491464,403.031951904,401.497618408,408.472336295,409.023284912,407.728512269,408.289822013,409.456253051,407.143171038,403.017368987,403.531047523,402.645176229,ADM3,CIV_ADM3_1_3_3_17,Yamoussoukro,ADM3,3,17,CIV,17
18,402.077991168,403.643981934,401.197509766,407.994541694,408.431930542,407.682735596,409.447106074,410.877929688,408.839519311,403.254623476,406.615040172,402.774123271,ADM3,CIV_ADM3_1_3_3_18,Didievi,ADM3,3,18,CIV,18
19,399.435458195,400.904777527,398.267594401,403.841993394,404.702981954,403.16479077,406.350934314,407.055198669,405.131225586,402.94732211,406.65435791,402.082936605,ADM3,CIV_ADM3_1_3_3_19,Abidjan,ADM3,3,19,CIV,19
20,398.606755337,399.043082101,398.045981271,403.479017977,404.323607188,403.098179803,406.181079274,406.852120346,405.770163633,402.054288069,402.789787074,401.109727247,ADM3,CIV_ADM3_1_3_3_20,Alépé,ADM3,3,20,CIV,20
21,397.344587403,400.904777527,395.085020469,403.651792443,404.302291982,402.964422744,406.356076134,407.726989746,405.131225586,402.135208238,406.65435791,401.171340943,ADM3,CIV_ADM3_1_3_3_21,Dabou,ADM3,3,21,CIV,21
22,397.629238791,399.693853759,396.606922418,404.307138421,404.832073277,403.759094687,406.395866541,407.573946635,405.422698975,402.028255981,402.777359188,401.51653205,ADM3,CIV_ADM3_1_3_3_22,Sikensi,ADM3,3,22,CIV,22
23,397.054345044,398.825413879,395.560591759,403.284056536,404.988803502,402.402223763,408.365703169,409.750447591,404.01250257,401.459556172,403.555771412,400.240905762,ADM3,CIV_ADM3_1_3_3_23,Grand-Lahou,ADM3,3,23,CIV,23
24,397.150706536,400.904777527,394.531280518,403.187241656,403.643419364,402.563732773,407.277832677,408.287891553,406.56503698,402.964823103,406.65435791,401.042643229,ADM3,CIV_ADM3_1_3_3_24,Jacqueville,ADM3,3,24,CIV,24
25,401.900140747,402.760810852,400.052291871,406.401627152,409.023284912,399.278594971,406.597315675,409.235137939,404.438537598,402.563045033,403.567504883,401.366027832,ADM3,CIV_ADM3_1_3_3_25,Bouaflé,ADM3,3,25,CIV,25
26,401.831496736,403.031951904,400.052291871,407.990934784,408.341537475,406.925231933,406.448610885,409.235137939,405.467559814,402.614847711,403.534449872,401.618083,ADM3,CIV_ADM3_1_3_3_26,Sinfra,ADM3,3,26,CIV,26
27,401.180041098,402.103902963,399.280791364,405.538596231,407.700559176,403.091983795,408.130104391,410.279399617,404.552566528,403.654837093,405.11204834,402.315582276,ADM3,CIV_ADM3_1_3_3_27,Zuénoula,ADM3,3,27,CIV,27
28,399.224271594,400.541252273,396.679584321,406.853683959,407.570053101,405.474622345,408.536074937,409.95965489,407.265648513,403.045792134,404.183280749,402.061593628,ADM3,CIV_ADM3_1_3_3_28,Bangolo,ADM3,3,28,CIV,28
29,401.454489451,403.798303513,399.496101288,407.081246274,408.821879069,402.767466227,408.933495089,410.526874889,406.646227121,403.631491584,406.714691162,399.307714844,ADM3,CIV_ADM3_1_3_3_29,Danané,ADM3,3,29,CIV,29
30,399.735931635,400.790119061,399.173068922,406.227751437,407.22949247,405.004960142,406.968700811,410.042246501,404.133601379,403.889454544,405.202362061,402.271514893,ADM3,CIV_ADM3_1_3_3_30,Zouan-Hounien,ADM3,3,30,CIV,30
31,401.206659664,403.440282361,399.632290962,407.287471172,408.338739013,404.06874249,409.563161416,410.526874889,408.392271218,403.459483735,406.714691162,401.252382812,ADM3,CIV_ADM3_1_3_3_31,Man,ADM3,3,31,CIV,31
32,397.16597327,399.11138916,392.497650146,404.718106983,406.693528748,402.502667236,408.535228584,409.472476111,407.50552218,403.090484351,403.862503052,402.137418965,ADM3,CIV_ADM3_1_3_3_32,Duékoué,ADM3,3,32,CIV,32
33,398.936211581,399.678889748,398.461466264,405.347670063,407.007910313,403.42955297,405.996371958,409.95965489,403.741729736,404.355053315,405.252853394,401.961954752,ADM3,CIV_ADM3_1_3_3_33,Bloléquin,ADM3,3,33,CIV,33
34,399.305523527,399.622234111,399.037810034,404.862911472,405.4540507,404.246553079,404.335577629,404.981575012,404.000273496,401.520672596,403.808656692,398.960487366,ADM3,CIV_ADM3_1_3_3_34,Toulepleu,ADM3,3,34,CIV,34
35,399.958590193,401.051166781,398.894794977,404.591349329,406.063875108,403.660809503,406.913527428,408.466870102,405.838441949,399.711984519,400.608370497,398.846666297,ADM3,CIV_ADM3_1_3_3_35,Abengourou,ADM3,3,35,CIV,35
36,398.619705558,399.18951621,398.147128205,403.60531928,403.923823495,403.386902103,405.94180063,406.279107509,405.693619807,400.661808962,401.420240604,399.088496931,ADM3,CIV_ADM3_1_3_3_36,Béttié,ADM3,3,36,CIV,36
37,400.749891415,401.63019867,399.838942571,405.240302938,406.907278152,404.067938836,408.024056884,409.212494282,406.497935569,399.230117688,401.249845528,398.29340263,ADM3,CIV_ADM3_1_3_3_37,Agnibilékrou,ADM3,3,37,CIV,37
38,400.832456949,401.514736422,399.990435472,406.354117796,407.348844474,405.446422814,408.030766787,408.72341355,407.15837225,400.759222254,404.433823033,399.73690827,ADM3,CIV_ADM3_1_3_3_38,Bongouanou,ADM3,3,38,CIV,38
