asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
433,403.470806467,405.212882487,401.335827637,407.361678567,408.283646647,405.145370484,410.776264864,413.74506789,408.789825439,402.122402554,406.638624108,399.517150879,ADM2,NGA_ADM2_1_3_3_433,Koko/Besse,ADM2,2,433,NGA,433
434,402.109763931,403.898376465,400.954692732,407.740852115,407.990494772,407.36340332,409.365072667,411.528362698,407.526184082,400.710446422,406.637413612,399.642547608,ADM2,NGA_ADM2_1_3_3_434,Maiyama,ADM2,2,434,NGA,434
435,403.313899335,405.500790066,396.735601637,406.954244509,407.820846557,405.696743375,410.938220083,413.632856097,409.572692871,400.464210132,406.195404053,397.357435862,ADM2,NGA_ADM2_1_3_3_435,Ngaski,ADM2,2,435,NGA,435
436,400.484999236,403.92304414,399.166418138,405.563923557,407.332560221,404.279530843,408.325348232,411.098055753,403.995574951,401.98181001,403.262449542,401.306387442,ADM2,NGA_ADM2_1_3_3_436,Sakaba,ADM2,2,436,NGA,436
437,399.15571508,403.314870605,396.476833344,407.614620449,408.767108154,406.142736235,409.712413776,411.174438477,409.111877441,400.330069744,401.619123186,398.786468506,ADM2,NGA_ADM2_1_3_3_437,Shanga,ADM2,2,437,NGA,437
438,403.59166317,405.196548462,402.034339905,407.979878646,408.332000732,407.50536499,410.759853083,412.689173381,407.358742162,404.48934986,406.637413612,399.642547608,ADM2,NGA_ADM2_1_3_3_438,Suru,ADM2,2,438,NGA,438
439,401.178919468,407.255809111,395.852966308,405.709208302,407.391799926,404.323028564,410.028394788,412.93057251,403.722869873,401.941264272,404.653515625,399.26159668,ADM2,NGA_ADM2_1_3_3_439,Wasagu/Danko,ADM2,2,439,NGA,439
440,401.447042616,404.506291411,397.914449526,406.766780367,407.626920904,406.050804901,411.273625137,413.653533935,409.663742066,401.733645062,406.9233878,398.786468506,ADM2,NGA_ADM2_1_3_3_440,Yauri,ADM2,2,440,NGA,440
441,401.982853818,406.066015944,399.501452638,406.05955123,407.391799926,404.323028564,408.032265381,409.31003394,403.821472168,402.403376536,404.42175293,401.819312414,ADM2,NGA_ADM2_1_3_3_441,Zuru,ADM2,2,441,NGA,441
442,404.190337489,405.43947347,403.636586507,405.860487582,406.473575755,405.30043867,410.672307418,412.169921875,408.716958116,404.318228691,405.568437267,403.012295493,ADM2,NGA_ADM2_1_3_3_442,Adavi,ADM2,2,442,NGA,442
443,404.225414482,404.521095418,403.465001424,405.172627082,405.937483785,404.561799092,411.430790296,412.715270996,409.821974905,403.451045251,404.829486374,402.419541178,ADM2,NGA_ADM2_1_3_3_443,Ajaokuta,ADM2,2,443,NGA,443
444,399.901050116,401.304739816,398.892246246,405.461181055,408.707379149,403.225107829,408.048758822,409.213900819,406.798027038,403.476991987,404.367992146,402.449447631,ADM2,NGA_ADM2_1_3_3_444,Ankpa,ADM2,2,444,NGA,444
445,399.890396333,405.43947347,395.22277832,405.061807424,405.572069804,404.299937248,409.206275084,411.824688455,405.126922607,404.932336142,406.294021607,402.237108503,ADM2,NGA_ADM2_1_3_3_445,Bassa,ADM2,2,445,NGA,445
446,400.729424786,405.315582275,397.19934082,404.677942482,405.242605961,403.607487997,408.8183068,410.916412353,405.963272094,403.738085672,405.484682791,402.975923493,ADM2,NGA_ADM2_1_3_3_446,Dekina,ADM2,2,446,NGA,446
447,404.286955145,404.978190104,403.581882053,405.945129376,406.789259826,405.078041948,408.259591618,409.204910278,407.644937134,401.983123786,402.490683322,401.340356154,ADM2,NGA_ADM2_1_3_3_447,Ibaji,ADM2,2,447,NGA,447
448,403.784560794,403.885258684,403.581882053,405.414196591,405.5028527,405.242420543,409.3062627,410.137191772,408.967071533,402.052963563,402.233563646,401.921672239,ADM2,NGA_ADM2_1_3_3_448,Idah,ADM2,2,448,NGA,448
449,403.791525129,405.142992116,401.853077004,405.882140114,407.395599365,404.372248332,409.073902404,411.307312012,408.217514038,402.506072722,403.095693631,402.011615442,ADM2,NGA_ADM2_1_3_3_449,Igalamela-Odolu,ADM2,2,449,NGA,449
450,403.501055138,403.875638962,402.976611667,405.978525097,406.652273078,404.922302246,409.201364718,410.213774763,408.339255497,403.440227867,405.507598877,400.893585205,ADM2,NGA_ADM2_1_3_3_450,Ijumu,ADM2,2,450,NGA,450
451,403.476898149,405.486410141,399.049878802,405.825171813,406.552474975,404.346063502,410.838040723,412.782265799,409.368755321,403.296951116,406.319353085,400.893585205,ADM2,NGA_ADM2_1_3_3_451,Kabba/Bunu,ADM2,2,451,NGA,451
452,398.365961316,406.694488525,391.44393921,404.904850238,405.552326838,403.750116052,410.776034317,411.654426059,409.667666228,407.417537221,409.215332031,405.520577567,ADM2,NGA_ADM2_1_3_3_452,Kogi,ADM2,2,452,NGA,452
453,403.437986568,406.694488525,396.890167236,405.085648835,406.105381133,403.616577952,411.71688979,413.058218002,408.614040374,404.971695523,407.761360096,402.621568351,ADM2,NGA_ADM2_1_3_3_453,Lokoja,ADM2,2,453,NGA,453
