asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
24,398.938062231,402.451812744,396.618369548,403.879231544,405.485176078,402.792177383,405.992037603,407.166046142,404.89163208,402.806354347,403.940314399,399.82068634,ADM2,ZMB_ADM2_1_3_3_24,Chadiza,ADM2,2,24,ZMB,24
25,399.216656257,401.358505249,395.853958129,403.143293361,406.417702674,400.709118652,406.129986897,408.75499939,401.758806732,402.419123755,407.181610107,398.074566651,ADM2,ZMB_ADM2_1_3_3_25,Nyimba,ADM2,2,25,ZMB,25
26,399.337993981,405.469293213,394.51679484,403.12555193,407.556038596,399.435488383,406.120566949,409.489404297,399.911895752,401.958662204,406.795806885,396.289001466,ADM2,ZMB_ADM2_1_3_3_26,Lukulu,ADM2,2,26,ZMB,26
27,399.466412214,401.562194825,393.691345216,403.945980902,405.223276934,402.792177383,405.969777702,406.539408366,404.359602495,401.75064757,404.27935791,397.242065431,ADM2,ZMB_ADM2_1_3_3_27,Katete,ADM2,2,27,ZMB,27
28,399.039066925,400.550506592,398.083045373,404.065339388,406.220809937,400.786453247,406.81697938,410.989196777,402.141697475,402.726744673,406.048309326,401.0505669,ADM2,ZMB_ADM2_1_3_3_28,Kapiri Mposhi,ADM2,2,28,ZMB,28
29,400.004587785,401.929626465,397.135498048,403.832540321,407.865451389,401.534680987,406.306381288,407.901977539,405.173344766,402.639987091,403.820577339,397.242065431,ADM2,ZMB_ADM2_1_3_3_29,Petauke,ADM2,2,29,ZMB,29
30,399.316911155,403.116577149,392.526251222,403.660943047,404.959907532,401.051208496,406.341342668,409.677764893,403.62965393,402.391391649,405.031936644,398.429962158,ADM2,ZMB_ADM2_1_3_3_30,Mkushi,ADM2,2,30,ZMB,30
31,398.877448355,401.562610768,397.971264179,404.046226421,405.184393747,400.786453247,407.244687162,412.182739258,405.261243548,402.594269208,403.662693024,401.0505669,ADM2,ZMB_ADM2_1_3_3_31,Mpongwe,ADM2,2,31,ZMB,31
32,398.126955249,400.136611769,395.719528199,403.679533058,405.027423063,401.490509711,406.183864248,408.756317139,404.359602495,403.101624979,405.913828532,400.044877116,ADM2,ZMB_ADM2_1_3_3_32,Chipata,ADM2,2,32,ZMB,32
33,398.81092898,405.203882853,392.622177124,402.901471033,404.809255426,399.4485801,405.591570612,409.345977783,399.439281117,401.952648465,406.920562743,396.289001466,ADM2,ZMB_ADM2_1_3_3_33,Zambezi,ADM2,2,33,ZMB,33
34,399.786800685,405.203882853,392.622177124,402.174242545,404.674448781,400.590956414,406.133531533,408.933516729,398.992736817,402.77619799,406.920562743,398.82930262,ADM2,ZMB_ADM2_1_3_3_34,Chavuma,ADM2,2,34,ZMB,34
35,401.832722648,405.472747803,397.648630038,403.410835633,405.905548096,402.170898438,405.785476008,407.896535845,402.178741456,403.157705104,406.753097534,399.93470459,ADM2,ZMB_ADM2_1_3_3_35,Mufumbwe,ADM2,2,35,ZMB,35
36,399.104951116,401.791143799,396.961782148,403.947126972,407.795776367,396.910247804,405.706014684,406.961095838,403.094677734,402.0388106,403.500762939,399.784973144,ADM2,ZMB_ADM2_1_3_3_36,Mambwe,ADM2,2,36,ZMB,36
37,399.483343988,404.065606689,397.454780579,404.003307105,406.399093628,402.170898438,406.216310789,410.989807129,402.178741456,402.650329229,406.308380127,399.93470459,ADM2,ZMB_ADM2_1_3_3_37,Kasempa,ADM2,2,37,ZMB,37
38,399.617600085,405.975646973,397.005516052,403.582510931,404.53339386,403.026123047,406.412952842,412.182739258,403.352492269,401.486018545,403.087032318,399.016409597,ADM2,ZMB_ADM2_1_3_3_38,Masaiti,ADM2,2,38,ZMB,38
39,403.906833906,406.172271729,399.816667829,402.696239315,404.24299785,400.362833977,409.603368718,411.195029519,406.545730591,401.926275116,402.724975586,401.762664795,ADM2,ZMB_ADM2_1_3_3_39,Kitwe,ADM2,2,39,ZMB,39
40,402.634658266,404.64602356,400.606752061,403.964382655,404.786666325,402.205059886,408.79417953,410.578509938,406.880372047,402.079732923,402.540588379,401.903416395,ADM2,ZMB_ADM2_1_3_3_40,Kalulushi,ADM2,2,40,ZMB,40
41,400.128508749,402.160812576,398.712764345,404.315584292,406.703659057,401.084274293,405.676446673,408.593582153,401.601568604,401.626752404,403.33224959,400.047570801,ADM2,ZMB_ADM2_1_3_3_41,Kabompo,ADM2,2,41,ZMB,41
42,402.432154802,404.996336874,400.606140682,401.568348947,402.819135189,400.362833977,408.579835711,410.084655068,406.545730591,402.238711944,402.540588379,401.856499195,ADM2,ZMB_ADM2_1_3_3_42,Mufulira,ADM2,2,42,ZMB,42
43,399.819711793,405.975646973,395.017473009,404.05490953,405.275436401,403.102450502,407.147605711,411.195029519,404.645652771,402.510459873,404.093421936,401.353619893,ADM2,ZMB_ADM2_1_3_3_43,Lufwanyama,ADM2,2,43,ZMB,43
44,400.031570703,403.119775391,398.52179718,404.22843432,405.275436401,402.205059886,407.104609234,409.995257695,404.149383545,402.548416125,402.91931774,401.997250796,ADM2,ZMB_ADM2_1_3_3_44,Chingola,ADM2,2,44,ZMB,44
45,399.993722223,403.08097229,398.502227783,403.825934552,404.987634119,401.660575867,408.025817402,409.978624026,405.773668416,402.599366437,402.782815837,402.348208618,ADM2,ZMB_ADM2_1_3_3_45,Chililabombwe,ADM2,2,45,ZMB,45
46,399.391810983,403.116577149,396.630129496,403.681008513,407.865451389,400.888110351,405.775190099,408.024414062,401.351189248,402.2519738,405.956542969,398.204071045,ADM2,ZMB_ADM2_1_3_3_46,Serenje,ADM2,2,46,ZMB,46
47,398.754931235,400.136751116,396.814305623,404.069510758,405.73301595,396.910247804,405.581260595,407.535815498,402.471558489,403.048224693,406.413391113,399.183898926,ADM2,ZMB_ADM2_1_3_3_47,Lundazi,ADM2,2,47,ZMB,47
48,400.907161067,405.143295288,396.40637207,404.200633796,406.399093628,401.936637878,406.603669729,408.187683106,402.81326294,403.113144936,407.572643026,400.0804869,ADM2,ZMB_ADM2_1_3_3_48,Solwezi,ADM2,2,48,ZMB,48
49,400.400367735,403.283776056,398.717228481,404.265092125,405.324310303,402.577717561,406.369581824,408.717163328,404.661076403,402.77425233,404.435943603,400.774244442,ADM2,ZMB_ADM2_1_3_3_49,Milenge,ADM2,2,49,ZMB,49
50,399.793629192,403.35760498,395.472286378,404.211554159,407.865451389,400.711593628,406.60152265,409.88218689,402.874247234,402.85637338,407.331970215,399.594482422,ADM2,ZMB_ADM2_1_3_3_50,Mpika,ADM2,2,50,ZMB,50
51,400.710416775,404.246807148,399.047541692,403.668558268,406.194061279,401.084274293,406.871641173,409.230199178,403.021872782,402.929832744,404.676971435,399.949783325,ADM2,ZMB_ADM2_1_3_3_51,Mwinilunga,ADM2,2,51,ZMB,51
52,399.916201398,404.199035645,393.071579506,403.372145728,404.548951684,401.9211098,405.831506957,409.384771559,400.268910727,402.055969514,404.880599975,397.873321533,ADM2,ZMB_ADM2_1_3_3_52,Samfya,ADM2,2,52,ZMB,52
53,398.65248638,400.406049729,392.494631681,403.958941746,405.183456421,401.9211098,406.564572692,408.120858469,401.355878559,402.441973742,403.878484553,400.513130188,ADM2,ZMB_ADM2_1_3_3_53,Chilubi,ADM2,2,53,ZMB,53
54,400.309614269,403.948358154,398.612609863,403.889210806,404.940030813,401.671089172,407.456258838,411.451934814,404.466888428,402.508446107,405.347869873,400.218132019,ADM2,ZMB_ADM2_1_3_3_54,Mansa,ADM2,2,54,ZMB,54
55,399.956665874,402.128356934,398.038989918,404.488981368,408.76409912,401.35458374,407.38498973,410.604400635,403.887750244,402.953378909,406.22181193,396.782208252,ADM2,ZMB_ADM2_1_3_3_55,Chama,ADM2,2,55,ZMB,55
56,399.796880975,404.199035645,397.802313668,403.601699333,405.682798833,401.852595012,406.774139319,410.455790202,400.268910727,402.415103467,404.272789002,400.553934733,ADM2,ZMB_ADM2_1_3_3_56,Luwingu,ADM2,2,56,ZMB,56
57,399.790716445,403.060913086,399.05702058,403.771450528,405.076043701,402.389806111,406.65324613,410.455790202,405.031616211,401.594468842,404.272789002,399.7899882,ADM2,ZMB_ADM2_1_3_3_57,Mwense,ADM2,2,57,ZMB,57
58,399.630597066,401.872039795,398.097579956,403.807324111,405.374008179,402.018463135,406.701391571,408.8647589,404.470977783,402.694642461,405.96498108,399.333526611,ADM2,ZMB_ADM2_1_3_3_58,Chinsali,ADM2,2,58,ZMB,58
59,399.904008901,401.20187378,398.345941912,404.754731864,405.90625,402.861694336,407.024139545,409.88218689,403.67817688,403.021660247,405.279693604,400.116771699,ADM2,ZMB_ADM2_1_3_3_59,Kasama,ADM2,2,59,ZMB,59
60,399.528971093,401.872039795,398.443591003,403.190908738,405.374008179,399.739868164,406.06339113,407.758347769,403.337234498,402.656929458,404.860097695,399.890936279,ADM2,ZMB_ADM2_1_3_3_60,Isoka,ADM2,2,60,ZMB,60
61,399.880928274,402.200572968,398.116927417,404.359741778,405.076298972,402.861694336,406.304100256,406.907605798,403.67817688,402.517977788,405.329620361,399.714287167,ADM2,ZMB_ADM2_1_3_3_61,Mungwi,ADM2,2,61,ZMB,61
62,399.147773937,399.907977712,398.285877821,403.674490241,405.076043701,402.024759928,406.553100959,408.898254395,403.384051514,402.625090722,404.693230785,400.320175171,ADM2,ZMB_ADM2_1_3_3_62,Kawambwa,ADM2,2,62,ZMB,62
63,399.683132744,401.217004394,398.073535699,404.236254022,406.301595052,402.402257283,406.337700831,409.947738646,403.011428833,402.526379232,404.279632568,400.297271729,ADM2,ZMB_ADM2_1_3_3_63,Mporokoso,ADM2,2,63,ZMB,63
64,399.831837547,402.410751342,395.828048706,404.202250356,407.390869141,402.117797852,406.034656041,407.283035406,403.337234498,402.530598728,404.847787337,401.429834539,ADM2,ZMB_ADM2_1_3_3_64,Nakonde,ADM2,2,64,ZMB,64
65,399.656704058,400.092688858,398.290454793,404.339691056,405.616950989,403.346405029,407.245487369,408.535175323,405.951430611,403.678836056,405.11184082,400.867375126,ADM2,ZMB_ADM2_1_3_3_65,Nchelenge,ADM2,2,65,ZMB,65
66,400.135165293,402.410751342,398.457917987,404.798572372,405.937632243,403.550240478,406.278153431,409.947738646,405.451699393,402.757699567,405.134181431,400.404451904,ADM2,ZMB_ADM2_1_3_3_66,Mbala,ADM2,2,66,ZMB,66
67,399.535926232,400.286471344,398.138172404,403.963444153,404.592546278,403.65353977,406.922527069,409.066589355,401.648994447,402.670876164,404.182184491,399.667834473,ADM2,ZMB_ADM2_1_3_3_67,Chienge,ADM2,2,67,ZMB,67
68,399.816201869,402.930664062,396.817243788,404.441790762,406.715449478,401.550494385,406.500643774,408.865950151,404.279052735,402.879718283,404.242480469,399.787654877,ADM2,ZMB_ADM2_1_3_3_68,Mpulungu,ADM2,2,68,ZMB,68
69,399.94240019,402.930664062,397.64050293,404.642362871,407.042510986,402.58638916,406.367484193,408.898254395,398.764434815,402.371720423,404.558868408,400.181457519,ADM2,ZMB_ADM2_1_3_3_69,Kaputa,ADM2,2,69,ZMB,69
70,400.448162388,404.11768392,398.794153387,403.362038158,403.940865835,401.451802015,407.141233878,409.836129622,403.352492269,401.699548799,402.381283847,399.76511492,ADM2,ZMB_ADM2_1_3_3_70,Ndola,ADM2,2,70,ZMB,70
71,400.682633955,405.975646973,398.051717122,403.66082613,403.907077026,403.154845357,409.708606796,411.688884389,406.958328349,402.117965209,402.381283847,401.834312863,ADM2,ZMB_ADM2_1_3_3_71,Luanshya,ADM2,2,71,ZMB,71
72,399.59012165,400.721537272,398.512640817,404.699995526,406.308006286,403.471228027,407.011276944,407.821462758,405.66394043,401.647970576,403.402154617,399.498364258,ADM2,ZMB_ADM2_1_3_3_72,Mafinga,ADM2,2,72,ZMB,72
73,400.359023797,400.928003947,399.109558106,404.099348687,404.869750977,402.679054172,406.413241493,407.058287354,405.757875824,402.781315118,403.423156738,401.948391384,ADM2,ZMB_ADM2_1_3_3_73,Ikelenge,ADM2,2,73,ZMB,73
